ID;Name;Year Published;Min Players;Max Players;Play Time;Min Age;Users Rated;Rating Average;BGG Rank;Complexity Average;Owned Users;Mechanics;Domains
1714;Silent Death;1990;2;8;120;10;395;6,96;3849;2,75;706;Dice Rolling;Wargames
1714;Silent Death;1990;2;8;120;10;395;6,96;3849;2,75;706;Hexagon Grid;Wargames
1714;Silent Death;1990;2;8;120;10;395;6,96;3849;2,75;706;Simulation;Wargames
1714;Silent Death;1990;2;8;120;10;395;6,96;3849;2,75;706;Variable Player Powers;Wargames
1715;Samurai Sunset;1990;2;2;180;12;41;6,42;13489;2,83;268;Hexagon Grid;Wargames
1716;Pretty Pretty Princess;1990;2;4;20;5;256;4,27;20210;1,04;586;Roll / Spin and Move;Children's Games
1716;Pretty Pretty Princess;1990;2;4;20;5;256;4,27;20210;1,04;586;Set Collection;Children's Games
1717;Myth Fortunes;1990;2;6;90;10;91;4,89;19180;2;303;Roll / Spin and Move;Family Games, Thematic Games
1718;Operation Shoestring: The Guadalcanal Campaign, 1942;1990;1;4;240;14;101;6,27;11110;3,47;481;Dice Rolling;Wargames
1718;Operation Shoestring: The Guadalcanal Campaign, 1942;1990;1;4;240;14;101;6,27;11110;3,47;481;Grid Movement;Wargames
1718;Operation Shoestring: The Guadalcanal Campaign, 1942;1990;1;4;240;14;101;6,27;11110;3,47;481;Hexagon Grid;Wargames
1718;Operation Shoestring: The Guadalcanal Campaign, 1942;1990;1;4;240;14;101;6,27;11110;3,47;481;Movement Points;Wargames
1718;Operation Shoestring: The Guadalcanal Campaign, 1942;1990;1;4;240;14;101;6,27;11110;3,47;481;Ratio / Combat Results Table;Wargames
1718;Operation Shoestring: The Guadalcanal Campaign, 1942;1990;1;4;240;14;101;6,27;11110;3,47;481;Simulation;Wargames
1718;Operation Shoestring: The Guadalcanal Campaign, 1942;1990;1;4;240;14;101;6,27;11110;3,47;481;Zone of Control;Wargames
1719;Mid-East Peace;1990;2;6;120;12;116;5,08;19205;2,40;252;Area-Impulse;Wargames
1719;Mid-East Peace;1990;2;6;120;12;116;5,08;19205;2,40;252;Secret Unit Deployment;Wargames
1720;Arabian Nightmare: The Kuwait War;1990;2;3;360;12;91;5,12;19214;3,72;493;Dice Rolling;Wargames
1720;Arabian Nightmare: The Kuwait War;1990;2;3;360;12;91;5,12;19214;3,72;493;Grid Movement;Wargames
1720;Arabian Nightmare: The Kuwait War;1990;2;3;360;12;91;5,12;19214;3,72;493;Hexagon Grid;Wargames
1720;Arabian Nightmare: The Kuwait War;1990;2;3;360;12;91;5,12;19214;3,72;493;Ratio / Combat Results Table;Wargames
1720;Arabian Nightmare: The Kuwait War;1990;2;3;360;12;91;5,12;19214;3,72;493;Scenario / Mission / Campaign Game;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Dice Rolling;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Events;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Grid Movement;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Hexagon Grid;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Line of Sight;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Modular Board;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Movement Points;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Ratio / Combat Results Table;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Scenario / Mission / Campaign Game;Wargames
1721;Battlefield: Europe;1990;2;2;10;12;87;6,25;13102;2,55;288;Simulation;Wargames
1722;Sideshow: The Campaign for German East Africa 1914-1918;1990;2;2;360;12;106;6,23;10735;2,88;495;Hexagon Grid;Wargames
1723;Air Bridge to Victory: Operation Market-Garden, 1944;1990;2;4;240;12;153;6,33;8460;3,36;616;Dice Rolling;Wargames
1723;Air Bridge to Victory: Operation Market-Garden, 1944;1990;2;4;240;12;153;6,33;8460;3,36;616;Hexagon Grid;Wargames
1724;Hamburger Hill;1990;2;2;120;12;49;6,28;14988;2,71;354;Dice Rolling;Wargames
1724;Hamburger Hill;1990;2;2;120;12;49;6,28;14988;2,71;354;Events;Wargames
1724;Hamburger Hill;1990;2;2;120;12;49;6,28;14988;2,71;354;Grid Movement;Wargames
1724;Hamburger Hill;1990;2;2;120;12;49;6,28;14988;2,71;354;Hexagon Grid;Wargames
1724;Hamburger Hill;1990;2;2;120;12;49;6,28;14988;2,71;354;Ratio / Combat Results Table;Wargames
1724;Hamburger Hill;1990;2;2;120;12;49;6,28;14988;2,71;354;Simulation;Wargames
1725;Krim: von Manstein's Battles for Sevastopol, 1941-1942;1990;2;2;0;12;58;6,38;13060;2,57;353;Hexagon Grid;Wargames
1726;Gang of Four;1990;3;4;40;8;2254;6,61;1958;1,87;3936;Hand Management;Family Games
1726;Gang of Four;1990;3;4;40;8;2254;6,61;1958;1,87;3936;Ladder Climbing;Family Games
1726;Gang of Four;1990;3;4;40;8;2254;6,61;1958;1,87;3936;Set Collection;Family Games
1726;Gang of Four;1990;3;4;40;8;2254;6,61;1958;1,87;3936;Trick-taking;Family Games
1727;1862;1990;1;2;180;12;51;4,68;19217;2,38;170;Dice Rolling;Wargames
1727;1862;1990;1;2;180;12;51;4,68;19217;2,38;170;Events;Wargames
1727;1862;1990;1;2;180;12;51;4,68;19217;2,38;170;Hexagon Grid;Wargames
1727;1862;1990;1;2;180;12;51;4,68;19217;2,38;170;Simulation;Wargames
1728;Dragon Noir 1: L'Exil;1990;2;7;120;12;49;6,86;10722;2,50;179;Hexagon Grid;Wargames
1728;Dragon Noir 1: L'Exil;1990;2;7;120;12;49;6,86;10722;2,50;179;Modular Board;Wargames
1729;Blood and Iron;1990;2;2;300;12;45;5,93;15385;2,75;181;Dice Rolling;Wargames
1729;Blood and Iron;1990;2;2;300;12;45;5,93;15385;2,75;181;Hexagon Grid;Wargames
1730;Daytona 500;1990;2;4;70;10;998;7,14;1953;1,77;1087;Auction/Bidding;Family Games, Strategy Games
1730;Daytona 500;1990;2;4;70;10;998;7,14;1953;1,77;1087;Grid Movement;Family Games, Strategy Games
1730;Daytona 500;1990;2;4;70;10;998;7,14;1953;1,77;1087;Hand Management;Family Games, Strategy Games
1730;Daytona 500;1990;2;4;70;10;998;7,14;1953;1,77;1087;Race;Family Games, Strategy Games
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Dice Rolling;Wargames
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Events;Wargames
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Grid Movement;Wargames
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Hexagon Grid;Wargames
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Movement Points;Wargames
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Secret Unit Deployment;Wargames
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Simulation;Wargames
1731;Operation Solace;1990;2;2;120;12;43;5,94;15422;3,20;281;Variable Set-up;Wargames
1732;Mississippi Banzai;1990;2;2;180;12;54;6,71;11105;2,11;214;Dice Rolling;Wargames
1732;Mississippi Banzai;1990;2;2;180;12;54;6,71;11105;2,11;214;Hexagon Grid;Wargames
1733;Sindbad;1990;2;5;60;10;152;6,10;10275;1,53;246;Events;Family Games, Thematic Games
1733;Sindbad;1990;2;5;60;10;152;6,10;10275;1,53;246;Lose a Turn;Family Games, Thematic Games
1733;Sindbad;1990;2;5;60;10;152;6,10;10275;1,53;246;Pick-up and Deliver;Family Games, Thematic Games
1733;Sindbad;1990;2;5;60;10;152;6,10;10275;1,53;246;Roll / Spin and Move;Family Games, Thematic Games
1734;Flying Pirates;1990;2;2;10;5;41;5,79;15749;1,44;47;Simultaneous Action Selection;Children's Games
1735;Advanced Space Crusade;1990;2;2;45;12;281;6,49;6295;2,70;542;Dice Rolling;Thematic Games
1735;Advanced Space Crusade;1990;2;2;45;12;281;6,49;6295;2,70;542;Modular Board;Thematic Games
1735;Advanced Space Crusade;1990;2;2;45;12;281;6,49;6295;2,70;542;Tile Placement;Thematic Games
1736;Shell Shock!;1990;2;4;240;12;161;6,30;8933;3,18;692;Hexagon Grid;Wargames
1737;Wrasslin';1990;2;16;45;10;380;5,94;7916;1,58;690;Hand Management;Thematic Games
1737;Wrasslin';1990;2;16;45;10;380;5,94;7916;1,58;690;Simulation;Thematic Games
1737;Wrasslin';1990;2;16;45;10;380;5,94;7916;1,58;690;Variable Player Powers;Thematic Games
1738;Unanimo;1990;3;8;30;10;309;6,90;4427;1,21;504;Paper-and-Pencil;Party Games
1739;Katego;1990;2;4;20;8;78;5,56;16344;1,06;68;Dice Rolling;Family Games
1740;Back Off! Buzzard;1990;2;4;20;6;41;5,05;18183;1;72;Point to Point Movement;Children's Games
1741;Baton Rouge: Street Fighting in the Louisiana Capital, August 5, 1862;1990;2;2;120;12;67;5,73;16449;3,22;441;Dice Rolling;Wargames
1741;Baton Rouge: Street Fighting in the Louisiana Capital, August 5, 1862;1990;2;2;120;12;67;5,73;16449;3,22;441;Grid Movement;Wargames
1741;Baton Rouge: Street Fighting in the Louisiana Capital, August 5, 1862;1990;2;2;120;12;67;5,73;16449;3,22;441;Hexagon Grid;Wargames
1741;Baton Rouge: Street Fighting in the Louisiana Capital, August 5, 1862;1990;2;2;120;12;67;5,73;16449;3,22;441;Simulation;Wargames
1742;HeroQuest Advanced Quest;1990;2;5;90;10;1461;7,32;1585;2,20;2831;Modular Board;Thematic Games
1742;HeroQuest Advanced Quest;1990;2;5;90;10;1461;7,32;1585;2,20;2831;Role Playing;Thematic Games
1742;HeroQuest Advanced Quest;1990;2;5;90;10;1461;7,32;1585;2,20;2831;Team-Based Game;Thematic Games
1742;HeroQuest Advanced Quest;1990;2;5;90;10;1461;7,32;1585;2,20;2831;Variable Player Powers;Thematic Games
1743;Express;1990;2;6;60;8;625;6,19;4949;1,68;1189;Set Collection;Family Games
1743;Express;1990;2;6;60;8;625;6,19;4949;1,68;1189;Take That;Family Games
1744;Harpoon: Captain's Edition;1990;2;4;90;10;119;6,10;11715;2,45;365;Hexagon Grid;Wargames
1744;Harpoon: Captain's Edition;1990;2;4;90;10;119;6,10;11715;2,45;365;Simulation;Wargames
1745;Battle of Britain;1990;2;2;120;12;242;6,50;6785;2,28;582;Area Movement;Wargames
1745;Battle of Britain;1990;2;2;120;12;242;6,50;6785;2,28;582;Dice Rolling;Wargames
1745;Battle of Britain;1990;2;2;120;12;242;6,50;6785;2,28;582;Secret Unit Deployment;Wargames
1745;Battle of Britain;1990;2;2;120;12;242;6,50;6785;2,28;582;Simulation;Wargames
1746;Tutankhamen's Revenge;1990;2;6;30;8;139;5,44;17906;1,38;361;Memory;Children's Games
1746;Tutankhamen's Revenge;1990;2;6;30;8;139;5,44;17906;1,38;361;Push Your Luck;Children's Games
1747;The BattleTech Compendium;1990;2;6;120;8;84;7,60;6850;3,75;309;Dice Rolling;Wargames
1747;The BattleTech Compendium;1990;2;6;120;8;84;7,60;6850;3,75;309;Grid Movement;Wargames
1747;The BattleTech Compendium;1990;2;6;120;8;84;7,60;6850;3,75;309;Hexagon Grid;Wargames
1747;The BattleTech Compendium;1990;2;6;120;8;84;7,60;6850;3,75;309;Simulation;Wargames
1747;The BattleTech Compendium;1990;2;6;120;8;84;7,60;6850;3,75;309;Variable Player Powers;Wargames
1748;Ataxx;1990;0;0;0;0;48;6,07;14403;2,22;19;Enclosure;Abstract Games
1749;1944: Second Front;1990;1;2;300;12;33;4,87;17910;4;161;Dice Rolling;Wargames
1749;1944: Second Front;1990;1;2;300;12;33;4,87;17910;4;161;Hexagon Grid;Wargames
1750;New World;1990;2;6;240;12;349;6,02;7640;2,62;880;Hexagon Grid;Strategy Games
1751;Fantasy Warriors;1990;2;2;120;10;77;6,51;11792;3,50;214;Dice Rolling;Wargames
1752;1835;1990;3;7;360;16;699;7,05;2636;3,99;1286;Auction/Bidding;Strategy Games
1752;1835;1990;3;7;360;16;699;7,05;2636;3,99;1286;Network and Route Building;Strategy Games
1752;1835;1990;3;7;360;16;699;7,05;2636;3,99;1286;Stock Holding;Strategy Games
1753;NATO, Nukes & Nazis;1990;2;2;180;12;73;7,03;8775;3,80;254;Dice Rolling;Wargames
1753;NATO, Nukes & Nazis;1990;2;2;180;12;73;7,03;8775;3,80;254;Hexagon Grid;Wargames
1753;NATO, Nukes & Nazis;1990;2;2;180;12;73;7,03;8775;3,80;254;Movement Points;Wargames
1753;NATO, Nukes & Nazis;1990;2;2;180;12;73;7,03;8775;3,80;254;Simulation;Wargames
1754;Key to the Kingdom;1990;2;6;45;8;1167;5,46;19921;1,59;2419;Map Deformation;Children's Games, Family Games
1754;Key to the Kingdom;1990;2;6;45;8;1167;5,46;19921;1,59;2419;Roll / Spin and Move;Children's Games, Family Games
1755;Silver Bayonet: The First Team in Vietnam, 1965;1990;2;2;300;12;142;6,72;7594;3;667;Dice Rolling;Wargames
1755;Silver Bayonet: The First Team in Vietnam, 1965;1990;2;2;300;12;142;6,72;7594;3;667;Hexagon Grid;Wargames
1755;Silver Bayonet: The First Team in Vietnam, 1965;1990;2;2;300;12;142;6,72;7594;3;667;Simulation;Wargames
1756;The Disneyland Game;1990;2;4;30;5;30;4,85;18294;1;80;Roll / Spin and Move;Children's Games
1757;Hoity Toity;1990;2;6;45;12;4945;6,52;1520;1,87;7431;Rock-Paper-Scissors;Family Games
1757;Hoity Toity;1990;2;6;45;12;4945;6,52;1520;1,87;7431;Set Collection;Family Games
1757;Hoity Toity;1990;2;6;45;12;4945;6,52;1520;1,87;7431;Simultaneous Action Selection;Family Games
1758;Force Eagle's War;1990;2;2;180;12;48;6,70;11886;3,43;232;Hexagon Grid;Wargames
1759;Red Empire;1990;3;6;90;10;208;5,89;11889;1,62;357;Card Drafting;Party Games, Strategy Games
1760;Tannenberg 1914;1990;2;3;240;0;68;7,00;9392;3,45;110;Hexagon Grid;Wargames
1761;Airlines;1990;2;6;90;12;364;6,59;4794;2,42;483;Investment;Strategy Games
1761;Airlines;1990;2;6;90;12;364;6,59;4794;2,42;483;Network and Route Building;Strategy Games
1761;Airlines;1990;2;6;90;12;364;6,59;4794;2,42;483;Stock Holding;Strategy Games
1762;Star Wars: Escape From The Death Star;1990;1;4;60;12;162;5,65;14274;1,90;365;Cooperative Game;Thematic Games
1763;Welfen und Staufer;1990;2;2;180;16;38;6,37;13961;3,10;147;Area Movement;Wargames
1763;Welfen und Staufer;1990;2;2;180;16;38;6,37;13961;3,10;147;Dice Rolling;Wargames
1763;Welfen und Staufer;1990;2;2;180;16;38;6,37;13961;3,10;147;Voting;Wargames
1764;Tyranno Ex;1990;2;4;120;12;431;6,47;4758;2,35;919;Card Drafting;Strategy Games
1764;Tyranno Ex;1990;2;4;120;12;431;6,47;4758;2,35;919;Dice Rolling;Strategy Games
1765;Men At Arms;1990;2;2;120;12;100;4,66;19705;2,50;392;Dice Rolling;Wargames
1765;Men At Arms;1990;2;2;120;12;100;4,66;19705;2,50;392;Movement Points;Wargames
1765;Men At Arms;1990;2;2;120;12;100;4,66;19705;2,50;392;Scenario / Mission / Campaign Game;Wargames
1765;Men At Arms;1990;2;2;120;12;100;4,66;19705;2,50;392;Simulation;Wargames
1765;Men At Arms;1990;2;2;120;12;100;4,66;19705;2,50;392;Square Grid;Wargames
1765;Men At Arms;1990;2;2;120;12;100;4,66;19705;2,50;392;Zone of Control;Wargames
1766;The Journeys of Paul;1990;1;6;180;10;138;5,90;13959;1,63;325;Area Movement;Family Games
1766;The Journeys of Paul;1990;1;6;180;10;138;5,90;13959;1,63;325;Events;Family Games
1766;The Journeys of Paul;1990;1;6;180;10;138;5,90;13959;1,63;325;Hand Management;Family Games
1766;The Journeys of Paul;1990;1;6;180;10;138;5,90;13959;1,63;325;Race;Family Games
1766;The Journeys of Paul;1990;1;6;180;10;138;5,90;13959;1,63;325;Trading;Family Games
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Dice Rolling;Wargames
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Events;Wargames
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Grid Movement;Wargames
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Hexagon Grid;Wargames
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Scenario / Mission / Campaign Game;Wargames
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Simulation;Wargames
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Solo / Solitaire Game;Wargames
1767;Carrier: The Southwest Pacific Campaign - 1942-1943;1990;1;1;360;12;394;7,40;3173;4,03;1320;Variable Set-up;Wargames
1768;Space Crusade;1990;2;4;120;10;2713;7,01;1266;2,29;4596;Dice Rolling;Thematic Games
1768;Space Crusade;1990;2;4;120;10;2713;7,01;1266;2,29;4596;Grid Movement;Thematic Games
1768;Space Crusade;1990;2;4;120;10;2713;7,01;1266;2,29;4596;Modular Board;Thematic Games
1768;Space Crusade;1990;2;4;120;10;2713;7,01;1266;2,29;4596;Simulation;Thematic Games
1768;Space Crusade;1990;2;4;120;10;2713;7,01;1266;2,29;4596;Variable Player Powers;Thematic Games
1769;3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans;1990;2;4;180;12;277;7,28;4183;3,58;764;Dice Rolling;Wargames
1769;3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans;1990;2;4;180;12;277;7,28;4183;3,58;764;Hexagon Grid;Wargames
1769;3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans;1990;2;4;180;12;277;7,28;4183;3,58;764;Simulation;Wargames
1770;Splat!;1990;2;4;30;6;161;5,58;17025;1;297;Roll / Spin and Move;Children's Games, Family Games
1771;The Republic of Rome;1990;1;6;300;14;3921;7,53;500;4,34;5843;Dice Rolling;Strategy Games
1771;The Republic of Rome;1990;1;6;300;14;3921;7,53;500;4,34;5843;Hand Management;Strategy Games
1771;The Republic of Rome;1990;1;6;300;14;3921;7,53;500;4,34;5843;Simulation;Strategy Games
1771;The Republic of Rome;1990;1;6;300;14;3921;7,53;500;4,34;5843;Variable Player Powers;Strategy Games
1771;The Republic of Rome;1990;1;6;300;14;3921;7,53;500;4,34;5843;Voting;Strategy Games
1772;Star Fleet Battles: Captain's Edition Basic Set;1990;1;6;180;12;483;7,48;2829;4,25;1180;Dice Rolling;Wargames
1772;Star Fleet Battles: Captain's Edition Basic Set;1990;1;6;180;12;483;7,48;2829;4,25;1180;Grid Movement;Wargames
1772;Star Fleet Battles: Captain's Edition Basic Set;1990;1;6;180;12;483;7,48;2829;4,25;1180;Hexagon Grid;Wargames
1772;Star Fleet Battles: Captain's Edition Basic Set;1990;1;6;180;12;483;7,48;2829;4,25;1180;Simulation;Wargames
1773;Days of Decision;1990;2;7;360;12;119;6,30;9883;3,79;348;Area-Impulse;Wargames
1773;Days of Decision;1990;2;7;360;12;119;6,30;9883;3,79;348;Dice Rolling;Wargames
1773;Days of Decision;1990;2;7;360;12;119;6,30;9883;3,79;348;Hexagon Grid;Wargames
1773;Days of Decision;1990;2;7;360;12;119;6,30;9883;3,79;348;Simulation;Wargames
1773;Days of Decision;1990;2;7;360;12;119;6,30;9883;3,79;348;Simultaneous Action Selection;Wargames
1774;Lion of Ethiopia;1990;2;2;120;12;125;7,30;6456;2,38;498;Hexagon Grid;Wargames
1775;Les Aigles;1990;2;6;360;12;30;6,48;14117;3,83;91;Dice Rolling;Wargames
1775;Les Aigles;1990;2;6;360;12;30;6,48;14117;3,83;91;Measurement Movement;Wargames
1775;Les Aigles;1990;2;6;360;12;30;6,48;14117;3,83;91;Secret Unit Deployment;Wargames
1775;Les Aigles;1990;2;6;360;12;30;6,48;14117;3,83;91;Simulation;Wargames
1775;Les Aigles;1990;2;6;360;12;30;6,48;14117;3,83;91;Simultaneous Action Selection;Wargames
1776;Sunrise of Victory: The 1942 Campaign in Russia;1990;2;2;300;12;42;6,56;12905;2,71;285;Dice Rolling;Wargames
1776;Sunrise of Victory: The 1942 Campaign in Russia;1990;2;2;300;12;42;6,56;12905;2,71;285;Hexagon Grid;Wargames
1776;Sunrise of Victory: The 1942 Campaign in Russia;1990;2;2;300;12;42;6,56;12905;2,71;285;Ratio / Combat Results Table;Wargames
1776;Sunrise of Victory: The 1942 Campaign in Russia;1990;2;2;300;12;42;6,56;12905;2,71;285;Simulation;Wargames
1777;Gold Digger;1990;2;5;20;7;672;5,73;9014;1,19;1144;Hand Management;Family Games
1777;Gold Digger;1990;2;5;20;7;672;5,73;9014;1,19;1144;Stock Holding;Family Games
1778;Borodino: Doomed Victory;1990;2;2;240;12;78;4,28;19816;3,20;324;Dice Rolling;Wargames
1778;Borodino: Doomed Victory;1990;2;2;240;12;78;4,28;19816;3,20;324;Hexagon Grid;Wargames
1778;Borodino: Doomed Victory;1990;2;2;240;12;78;4,28;19816;3,20;324;Simulation;Wargames
1779;Magestones;1990;2;6;10;10;113;5,97;12893;1,45;232;Dice Rolling;Abstract Games
1779;Magestones;1990;2;6;10;10;113;5,97;12893;1,45;232;Enclosure;Abstract Games
1780;Iron Cross;1990;2;2;240;12;64;5,34;18079;2,78;389;Dice Rolling;Wargames
1780;Iron Cross;1990;2;2;240;12;64;5,34;18079;2,78;389;Grid Movement;Wargames
1780;Iron Cross;1990;2;2;240;12;64;5,34;18079;2,78;389;Hexagon Grid;Wargames
1780;Iron Cross;1990;2;2;240;12;64;5,34;18079;2,78;389;Line of Sight;Wargames
1780;Iron Cross;1990;2;2;240;12;64;5,34;18079;2,78;389;Movement Points;Wargames
1780;Iron Cross;1990;2;2;240;12;64;5,34;18079;2,78;389;Scenario / Mission / Campaign Game;Wargames
1780;Iron Cross;1990;2;2;240;12;64;5,34;18079;2,78;389;Simulation;Wargames
1781;August Fury;1990;2;2;360;14;38;6,63;12882;3,43;218;Hexagon Grid;Wargames
1781;August Fury;1990;2;2;360;14;38;6,63;12882;3,43;218;Simulation;Wargames
1782;Igel Ärgern;1990;2;6;30;8;1012;6,41;3258;1,38;1124;Roll / Spin and Move;Family Games
1783;Terra Turrium;1990;2;4;90;12;90;6,08;12247;2,25;318;Action Points;Abstract Games
1783;Terra Turrium;1990;2;4;90;12;90;6,08;12247;2,25;318;Modular Board;Abstract Games
1784;Balance;1990;2;4;10;5;63;4,99;18579;1,20;133;Dice Rolling;Children's Games, Family Games
1784;Balance;1990;2;4;10;5;63;4,99;18579;1,20;133;Stacking and Balancing;Children's Games, Family Games
1785;Astérix et les Romains;1990;2;6;60;8;76;5,11;18548;1,50;187;Pick-up and Deliver;Children's Games
1785;Astérix et les Romains;1990;2;6;60;8;76;5,11;18548;1,50;187;Roll / Spin and Move;Children's Games
1785;Astérix et les Romains;1990;2;6;60;8;76;5,11;18548;1,50;187;Trading;Children's Games
1786;Shattered States;1990;2;6;120;0;47;6,56;12559;2,29;117;Area Movement;Wargames
1787;Curse of the Idol;1990;2;4;60;8;369;5,29;19771;1,22;767;Pick-up and Deliver;Children's Games
1787;Curse of the Idol;1990;2;4;60;8;369;5,29;19771;1,22;767;Roll / Spin and Move;Children's Games
1788;The World at War;1990;2;5;180;12;169;6,39;8630;3,39;358;Area Majority / Influence;Wargames
